Period,Country,Sector,Subsector,Flow,Value,Marker
year/2018,denmark,creative-industries,music-performing-and-visual-arts,imports,1.2674418048748,
year/2018,denmark,digital-sector,manufacturing-of-electronics-and-computers,imports,0.0,suppressed
year/2018,denmark,digital-sector,wholesale-of-computers-and-electronics,imports,0.0,suppressed
year/2018,denmark,digital-sector,publishing-excluding-translation-and-interpretation-activities,imports,1.52726778631969,
year/2018,denmark,digital-sector,software-publishing,imports,12.104821772052,
year/2018,denmark,digital-sector,film-tv-video-radio-and-music,imports,65.3212086057477,
year/2018,denmark,digital-sector,telecommunications,imports,11.1987370852348,
year/2018,denmark,digital-sector,computer-programming-consultancy-and-related-activities,imports,90.7455538097585,
year/2018,denmark,digital-sector,information-service-activities,imports,2.8613536449995,
year/2018,denmark,digital-sector,repair-of-computers-and-communication-equipment,imports,1.2508378378378,
year/2018,denmark,cultural-sector,arts,imports,0.3622857142848,
year/2018,denmark,cultural-sector,film-tv-and-music,imports,65.3212086057477,
year/2018,denmark,cultural-sector,radio,imports,0.0,
year/2018,denmark,cultural-sector,photography,imports,0.125,
year/2018,denmark,cultural-sector,cultural-crafts,imports,0.0,
year/2018,denmark,cultural-sector,museums-and-galleries,imports,0.0,suppressed
year/2018,denmark,cultural-sector,library-and-archives,imports,0.0,suppressed
year/2018,denmark,cultural-sector,cultural-education,imports,0.0,
year/2018,denmark,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,imports,0.0,
year/2018,denmark,audio-visual,audio-visual,imports,65.6951838064899,
year/2018,estonia,dcms-sectors-exc-tourism-and-civil-society,creative-industries,imports,3.7694743519318,
year/2018,estonia,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,imports,0.6547130965226,
year/2018,estonia,dcms-sectors-exc-tourism-and-civil-society,digital-sector,imports,5.8845383885667,
year/2018,estonia,dcms-sectors-exc-tourism-and-civil-society,gambling,imports,0.0,suppressed
year/2018,estonia,dcms-sectors-exc-tourism-and-civil-society,sport,imports,0.0,suppressed
year/2018,estonia,dcms-sectors-exc-tourism-and-civil-society,telecoms,imports,0.5674573413521,
year/2018,estonia,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,imports,6.3356505884259,
year/2018,estonia,creative-industries,advertising-and-marketing,imports,0.29270406742,
year/2018,estonia,creative-industries,architecture,imports,0.0,suppressed
year/2018,estonia,creative-industries,crafts,imports,0.0,
year/2018,estonia,creative-industries,design-and-designer-fashion,imports,0.0,
year/2018,estonia,creative-industries,film-tv-radio-and-photography,imports,0.6044273822366,
year/2018,estonia,creative-industries,it-software-and-computer-services,imports,2.7016907936156,
year/2018,estonia,creative-industries,publishing,imports,0.0273663943736,
year/2018,estonia,creative-industries,museums-galleries-and-libraries,imports,0.0,suppressed
year/2018,estonia,creative-industries,music-performing-and-visual-arts,imports,0.038285714286,
year/2018,estonia,digital-sector,manufacturing-of-electronics-and-computers,imports,0.0,suppressed
year/2018,estonia,digital-sector,wholesale-of-computers-and-electronics,imports,0.0,suppressed
year/2018,estonia,digital-sector,publishing-excluding-translation-and-interpretation-activities,imports,0.0094864004628,
year/2018,estonia,digital-sector,software-publishing,imports,0.0,suppressed
year/2018,estonia,digital-sector,film-tv-video-radio-and-music,imports,0.6294273822366,
year/2018,estonia,digital-sector,telecommunications,imports,0.5674573413521,
year/2018,estonia,digital-sector,computer-programming-consultancy-and-related-activities,imports,1.2904992241482,
year/2018,estonia,digital-sector,information-service-activities,imports,0.087254545455,
year/2018,estonia,digital-sector,repair-of-computers-and-communication-equipment,imports,0.0,suppressed
year/2018,estonia,cultural-sector,arts,imports,0.0,suppressed
year/2018,estonia,cultural-sector,film-tv-and-music,imports,0.6294273822366,
year/2018,estonia,cultural-sector,radio,imports,0.0,
year/2018,estonia,cultural-sector,photography,imports,0.0,
year/2018,estonia,cultural-sector,cultural-crafts,imports,0.0,
year/2018,estonia,cultural-sector,museums-and-galleries,imports,0.0,
year/2018,estonia,cultural-sector,library-and-archives,imports,0.0,suppressed
year/2018,estonia,cultural-sector,cultural-education,imports,0.0,
year/2018,estonia,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,imports,0.0,
year/2018,estonia,audio-visual,audio-visual,imports,0.6304273822366,
year/2018,finland,dcms-sectors-exc-tourism-and-civil-society,creative-industries,imports,42.471902495742,
year/2018,finland,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,imports,5.1370395767228,
year/2018,finland,dcms-sectors-exc-tourism-and-civil-society,digital-sector,imports,105.556435651386,
year/2018,finland,dcms-sectors-exc-tourism-and-civil-society,gambling,imports,0.0,suppressed
year/2018,finland,dcms-sectors-exc-tourism-and-civil-society,sport,imports,1.61362903226,
year/2018,finland,dcms-sectors-exc-tourism-and-civil-society,telecoms,imports,36.1582179993365,
year/2018,finland,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,imports,109.797875076031,
year/2018,finland,creative-industries,advertising-and-marketing,imports,2.1157814528042,
year/2018,finland,creative-industries,architecture,imports,0.0,suppressed
year/2018,finland,creative-industries,crafts,imports,0.0,suppressed
year/2018,finland,creative-industries,design-and-designer-fashion,imports,0.052305084746,
year/2018,finland,creative-industries,film-tv-radio-and-photography,imports,3.9654282628654,
year/2018,finland,creative-industries,it-software-and-computer-services,imports,34.3662472034895,
year/2018,finland,creative-industries,publishing,imports,0.714529177979483,
year/2018,finland,creative-industries,museums-galleries-and-libraries,imports,0.0476,
year/2018,finland,creative-industries,music-performing-and-visual-arts,imports,1.1240113138574,
year/2018,finland,digital-sector,manufacturing-of-electronics-and-computers,imports,0.0,suppressed
year/2018,finland,digital-sector,wholesale-of-computers-and-electronics,imports,0.0,suppressed
year/2018,finland,digital-sector,publishing-excluding-translation-and-interpretation-activities,imports,0.515799569058183,
year/2018,finland,digital-sector,software-publishing,imports,0.0,suppressed
year/2018,finland,digital-sector,film-tv-video-radio-and-music,imports,4.9660453308094,
year/2018,finland,digital-sector,telecommunications,imports,36.1582179993365,
year/2018,finland,digital-sector,computer-programming-consultancy-and-related-activities,imports,38.0541444766795,
year/2018,finland,digital-sector,information-service-activities,imports,0.4450953748877,
year/2018,finland,digital-sector,repair-of-computers-and-communication-equipment,imports,2.072527027031,
year/2018,finland,cultural-sector,arts,imports,0.1193942459134,
year/2018,finland,cultural-sector,film-tv-and-music,imports,4.9260453308094,
year/2018,finland,cultural-sector,radio,imports,0.0,suppressed
year/2018,finland,cultural-sector,photography,imports,0.0,suppressed
year/2018,finland,cultural-sector,cultural-crafts,imports,0.0,
year/2018,finland,cultural-sector,museums-and-galleries,imports,0.0,suppressed
year/2018,finland,cultural-sector,library-and-archives,imports,0.0,suppressed
year/2018,finland,cultural-sector,cultural-education,imports,0.0,
year/2018,finland,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,imports,0.0,
year/2018,finland,audio-visual,audio-visual,imports,5.1859335604684,
year/2018,france,dcms-sectors-exc-tourism-and-civil-society,creative-industries,imports,1122.20266246611,
year/2018,france,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,imports,307.589179226806,
year/2018,france,dcms-sectors-exc-tourism-and-civil-society,digital-sector,imports,1764.39684815217,
year/2018,france,dcms-sectors-exc-tourism-and-civil-society,gambling,imports,0.0,suppressed
year/2018,france,dcms-sectors-exc-tourism-and-civil-society,sport,imports,238.975713218367,
year/2018,france,dcms-sectors-exc-tourism-and-civil-society,telecoms,imports,242.821813616889,
year/2018,france,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,imports,2085.8521503754,
year/2018,france,creative-industries,advertising-and-marketing,imports,51.5002776649751,
year/2018,france,creative-industries,architecture,imports,1.83664383562,
year/2018,france,creative-industries,crafts,imports,0.0,
year/2018,france,creative-industries,design-and-designer-fashion,imports,3.7354773347419,
year/2018,france,creative-industries,film-tv-radio-and-photography,imports,283.497602353778,
year/2018,france,creative-industries,it-software-and-computer-services,imports,741.832878155576,
year/2018,france,creative-industries,publishing,imports,15.7134062483868,
year/2018,france,creative-industries,museums-galleries-and-libraries,imports,0.932,
year/2018,france,creative-industries,music-performing-and-visual-arts,imports,23.1543768730279,
year/2018,france,digital-sector,manufacturing-of-electronics-and-computers,imports,0.0,suppressed
year/2018,france,digital-sector,wholesale-of-computers-and-electronics,imports,176.623048572739,
year/2018,france,digital-sector,publishing-excluding-translation-and-interpretation-activities,imports,10.3948305407908,
year/2018,france,digital-sector,software-publishing,imports,0.0,suppressed
year/2018,france,digital-sector,film-tv-video-radio-and-music,imports,287.724666526394,
year/2018,france,digital-sector,telecommunications,imports,242.821813616889,
year/2018,france,digital-sector,computer-programming-consultancy-and-related-activities,imports,847.065113185846,
year/2018,france,digital-sector,information-service-activities,imports,84.3139382519789,
year/2018,france,digital-sector,repair-of-computers-and-communication-equipment,imports,16.4344248686597,
year/2018,france,cultural-sector,arts,imports,18.5410349846996,
year/2018,france,cultural-sector,film-tv-and-music,imports,287.663666526394,
year/2018,france,cultural-sector,radio,imports,0.0,suppressed
year/2018,france,cultural-sector,photography,imports,0.386277715712,
year/2018,france,cultural-sector,cultural-crafts,imports,0.0,
year/2018,france,cultural-sector,museums-and-galleries,imports,0.0,suppressed
year/2018,france,cultural-sector,library-and-archives,imports,0.0,suppressed
year/2018,france,cultural-sector,cultural-education,imports,0.0,
year/2018,france,cultural-sector,operation-of-historical-sites-and-similar-visitor-attractions,imports,0.0,suppressed
year/2018,france,audio-visual,audio-visual,imports,293.185723597652,
year/2018,germany,dcms-sectors-exc-tourism-and-civil-society,creative-industries,imports,683.931950953284,
year/2018,germany,dcms-sectors-exc-tourism-and-civil-society,cultural-sector,imports,116.346628446849,
year/2018,germany,dcms-sectors-exc-tourism-and-civil-society,digital-sector,imports,1763.50309432366,
year/2018,germany,dcms-sectors-exc-tourism-and-civil-society,gambling,imports,0.0608223519172,
year/2018,germany,dcms-sectors-exc-tourism-and-civil-society,sport,imports,200.694400571844,
year/2018,germany,dcms-sectors-exc-tourism-and-civil-society,telecoms,imports,450.057146789982,
year/2018,germany,dcms-sectors-exc-tourism-and-civil-society,dcms-sectors-exc-tourism-and-civil-society,imports,2073.50242525398,
year/2018,germany,creative-industries,advertising-and-marketing,imports,73.6340567992588,
year/2018,germany,creative-industries,architecture,imports,0.0,suppressed
year/2018,germany,creative-industries,crafts,imports,0.0,suppressed
year/2018,germany,creative-industries,design-and-designer-fashion,imports,15.2566729652509,
year/2018,germany,creative-industries,film-tv-radio-and-photography,imports,90.9822740563803,
year/2018,germany,creative-industries,it-software-and-computer-services,imports,455.800583002017,
year/2018,germany,creative-industries,publishing,imports,20.6705549453883,
year/2018,germany,creative-industries,museums-galleries-and-libraries,imports,1.225,
year/2018,germany,creative-industries,music-performing-and-visual-arts,imports,24.1237543904684,
year/2018,germany,digital-sector,manufacturing-of-electronics-and-computers,imports,0.0,suppressed
year/2018,germany,digital-sector,wholesale-of-computers-and-electronics,imports,327.006379492928,
year/2018,germany,digital-sector,publishing-excluding-translation-and-interpretation-activities,imports,16.6371062272593,
year/2018,germany,digital-sector,software-publishing,imports,0.0,suppressed
year/2018,germany,digital-sector,film-tv-video-radio-and-music,imports,102.265753717451,
year/2018,germany,digital-sector,telecommunications,imports,450.057146789982,
year/2018,germany,digital-sector,computer-programming-consultancy-and-related-activities,imports,779.647574820028,
year/2018,germany,digital-sector,information-service-activities,imports,29.09852194282,
year/2018,germany,digital-sector,repair-of-computers-and-communication-equipment,imports,23.4218946000428,
year/2018,germany,cultural-sector,arts,imports,11.5422747293978,
